rank,adm_id,shapeName,shapeType,country,shapeGroup,adm_area_km2,detections,mined_area_ha,median_patch_ha,largest_patch_ha,sites_hosted,detections_per_1000km2,pct_area_mined,region
643,84187393B38299213075773,Toumbouctou,ADM3,Benin,BEN,596.6562265789354,2,20.360546495747524,10.180273247873762,10.180377927569538,2,3.352013958636544,0.034124418029607036,West Africa
644,59680162B28887917480980,Ogba/Egbema/Ndoni,ADM2,Nigeria,NGA,892.0113643346293,2,20.343874549817457,10.171937274908728,10.172760821390149,2,2.242123901069179,0.022806743684249352,West Africa
645,59680162B29589714384573,Aniocha South,ADM2,Nigeria,NGA,867.3839507615247,2,20.343553732052843,10.171776866026422,10.173626459272889,2,2.305783959046151,0.02345391993268045,West Africa
646,97208781B61225441868759,Tortiya,ADM3,Côte d'Ivoire,CIV,631.1330017996105,2,28.059954587170402,14.029977293585201,17.884777721424687,2,3.168904168055238,0.0444596535233625,West Africa
647,59680162B31759462460359,Saki East,ADM2,Nigeria,NGA,1276.6104385817987,2,40.697154326561275,20.348577163280638,30.5239280041305,2,1.5666486341924504,0.0318790706206133,West Africa
648,97208781B60578758839066,Bettié,ADM3,Côte d'Ivoire,CIV,681.8034897540773,2,7.009209668986898,3.504604834493449,6.769361332903276,1,2.9333965432200837,0.010280395706855478,West Africa
649,52401652B3188800070598,Male,ADM3,Central African Republic,CAF,1088.9335420272214,2,19.91084026864452,9.95542013432226,10.173045937237545,2,1.8366593761789034,0.018284715733503216,Congo Basin
650,59680162B70922239420655,Oriade,ADM2,Nigeria,NGA,433.81945666848014,2,15.136719442244548,7.568359721122274,10.176528316491723,1,4.610212772287844,0.03489174865158677,West Africa
651,73739313B89540588134458,Moussadou,ADM3,Guinea,GIN,678.0735155053723,2,20.348259951185213,10.174129975592606,10.174439098966007,2,2.9495326896957303,0.030008928952223613,West Africa
652,62588387B21181915979204,Karluway #1,ADM2,Liberia,LBR,336.13514917246715,2,20.344876695103757,10.172438347551878,10.172581778678952,2,5.949987690736331,0.0605258829527079,West Africa
653,62588387B25205457381815,Kolahun,ADM2,Liberia,LBR,2239.1713471832236,2,20.346903372102773,10.173451686051386,10.176519652989377,2,0.8931875635671694,0.00908680052453255,West Africa
654,97208781B30808765710658,Bocanda,ADM3,Côte d'Ivoire,CIV,1314.2481533811078,2,76.2322369545285,38.11611847726425,66.06132730072409,2,1.5217826213829473,0.058004446693274175,West Africa
655,37073778B5534454973809,Bumpeh,ADM3,Sierra Leone,SLE,715.7841420900816,2,11.354407648130364,5.677203824065182,10.173836715621679,1,2.794138459340581,0.015862893546335945,West Africa
656,62588387B28377115536759,District #2,ADM2,Liberia,LBR,1876.3997759423098,2,27.97975514278719,13.989877571393595,17.802422477679293,2,1.0658709437308578,0.014911404009700452,West Africa
657,62588387B4230579459991,Gbi & Doru,ADM2,Liberia,LBR,2051.0090761050274,2,27.845211168385223,13.922605584192612,17.67116331941051,2,0.9751297657824625,0.013576347122395345,West Africa
658,62588387B44236806524966,Klay,ADM2,Liberia,LBR,608.3349252312993,2,25.09825780502042,12.54912890251021,17.961218162199035,1,3.2876626296600775,0.04125730212757,West Africa
659,97208781B78766542901998,Adzopé,ADM3,Côte d'Ivoire,CIV,1022.5664326640591,2,27.976858973822566,13.988429486911283,17.802749253661727,2,1.9558631460153304,0.027359453704083915,West Africa
660,37073778B49567861937122,Safroko Limba,ADM3,Sierra Leone,SLE,399.0994754198265,2,12.70670919578224,6.35335459789112,9.559807559532366,0,5.011281956449908,0.03183845125933983,West Africa
661,62588387B53345215693508,Doe,ADM2,Liberia,LBR,1279.9015030178357,2,20.34976664138675,10.174883320693375,10.176726976877795,2,1.562620244826863,0.015899478665666645,West Africa
662,37073778B48254011757129,Panga Kabonde,ADM3,Sierra Leone,SLE,497.5971292772583,2,20.3529094856208,10.1764547428104,10.178448988125126,2,4.019315792486437,0.04090238525930135,West Africa
663,37073778B47267513907176,Tikonko,ADM3,Sierra Leone,SLE,507.5350952032744,2,20.34911696902013,10.174558484510065,10.175062818335698,2,3.9406141937809718,0.04009400957951498,West Africa
664,37073778B36401425016683,Bumpe Ngao,ADM3,Sierra Leone,SLE,942.6555441259401,2,20.349328983255297,10.174664491627649,10.175239810591089,2,2.121665769074178,0.0215872373637009,West Africa
665,62588387B64952289701703,Yarpea Mahn,ADM2,Liberia,LBR,379.07288021195325,2,20.344293918635913,10.172146959317956,10.172979755406114,2,5.27603029497053,0.0536685555222539,West Africa
666,97208781B79194903239642,Diangokro,ADM3,Côte d'Ivoire,CIV,244.82930124180348,2,35.60643222000713,17.803216110003564,25.431948171779055,2,8.168956860374804,0.14543370437854886,West Africa
667,97208781B25597988917018,Kaniasso,ADM3,Côte d'Ivoire,CIV,619.6517051950875,2,27.981490783051715,13.990745391525857,17.807993322539826,2,3.2276196179760883,0.0451568042957974,West Africa
668,62588387B7448810269647,Dowein,ADM2,Liberia,LBR,305.2653181664974,2,20.84377163707489,10.421885818537445,10.669823561047364,2,6.551677773330157,0.06828083767349655,West Africa
669,62588387B78382325144882,Jo River,ADM2,Liberia,LBR,725.0219112476991,2,65.98894317643604,32.99447158821802,48.18839198108445,2,2.758537320007578,0.09101648123002912,West Africa
670,62588387B87591253137556,Seekon,ADM2,Liberia,LBR,932.8425718423646,2,379.05193906481554,189.52596953240777,346.23045006840164,2,2.143984483952098,0.4063407379834604,West Africa
671,73739313B72946398693154,Benty,ADM3,Guinea,GIN,310.1364035349996,2,28.70012787573676,14.35006393786838,27.790393401426652,2,6.448775368526821,0.09254033885931062,West Africa
672,62588387B88590052314441,Gwelekpoken,ADM2,Liberia,LBR,324.23426071343346,2,20.340602757874805,10.170301378937403,10.17041212950199,2,6.168379601832551,0.06273427957032693,West Africa
673,2480657B92052873943163,Jaman South Municipal,ADM2,Ghana,GHA,755.0240723810855,2,15.90595682119119,7.952978410595595,10.172525803375313,1,2.648922164418798,0.021066820784970852,West Africa
674,2480657B90617621807510,Ga West Municipal,ADM2,Ghana,GHA,174.97720787576222,2,20.351451749119136,10.175725874559568,10.177399353094104,2,11.430060087711796,0.11630915818229952,West Africa
675,62588387B94510923567486,Yarmein,ADM2,Liberia,LBR,547.0657779264809,2,20.345333076824442,10.172666538412221,10.175242186107191,2,3.6558675038685675,0.03718992102547239,West Africa
676,97208781B21764011959320,Fadiadougou,ADM3,Côte d'Ivoire,CIV,1071.8444199968028,2,27.97569992511682,13.98784996255841,17.803871766741103,2,1.8659424471379586,0.02610052298933484,West Africa
677,2480657B81635079362570,Gomoa West,ADM2,Ghana,GHA,337.20986979142293,2,20.343575838322586,10.171787919161293,10.173676897535746,2,5.931024501854218,0.06032912337621037,West Africa
678,59680162B7635361694273,Qua'An Pan,ADM2,Nigeria,NGA,2621.7047821264305,2,20.352847508460826,10.176423754230413,10.17838850044736,2,0.7628623991667841,0.007763211040090065,West Africa
679,9386221B19712168109098,Tabati,ADM3,Cameroon,CMR,9600.729919144673,2,27.792884136054205,13.896442068027103,17.6198311410257,2,0.2083174942784121,0.0028948719909965208,Congo Basin
680,84187393B58209762348356,Dj?r?gb?,ADM3,Benin,BEN,30.618374913248033,2,16.586957409806203,8.293478704903102,10.171731498975433,2,65.3202531377534,0.5417321283968378,West Africa
681,59680162B89596725903657,Idah,ADM2,Nigeria,NGA,131.60048175958826,2,20.34386253904907,10.171931269524535,10.173654712411032,2,15.197512754198426,0.15458805520342894,West Africa
682,52401652B305023416532,Yalinga,ADM3,Central African Republic,CAF,41332.3096396832,2,20.34600582767687,10.173002913838435,10.173132666986952,2,0.048388295196545174,0.0004922542680301284,Congo Basin
683,59680162B78900735102434,Owerri West,ADM2,Nigeria,NGA,286.78475466795334,2,50.86483230442657,25.432416152213285,40.69044244632502,2,6.973871405108862,0.17736239976674897,West Africa
684,52401652B27659488729720,Nola,ADM3,Central African Republic,CAF,3878.3084674208626,2,27.745473355149247,13.872736677574624,17.573676528676188,2,0.5156887382220094,0.00715401407294465,Congo Basin
685,52401652B23287208184719,Nana-Bakassa,ADM3,Central African Republic,CAF,1966.3418812615212,2,35.36366455022398,17.68183227511199,25.190302422984846,2,1.01711712447323,0.01798449439907986,Congo Basin
686,97208781B37198405051995,Anyama,ADM3,Côte d'Ivoire,CIV,498.4508075055122,2,20.34524060748496,10.17262030374248,10.174270128139133,2,4.0124320592617,0.04081694783343283,West Africa
687,97208781B7480480215844,Blességué,ADM3,Côte d'Ivoire,CIV,239.04002262354328,2,98.09902857937445,49.049514289687224,83.40432461772983,2,8.366799743613386,0.4103874635833162,West Africa
688,97208781B34110304150550,Arrah,ADM3,Côte d'Ivoire,CIV,704.9063703521606,2,10.244988246063425,5.1224941230317125,10.17422732753934,1,2.837256242982781,0.014533828430214332,West Africa
689,37073778B97494697212904,Kaiyamba,ADM3,Sierra Leone,SLE,475.4369032969109,2,15.462273535360051,7.731136767680026,8.288300240494728,1,4.206657047719743,0.03252224097064641,West Africa
690,59680162B88243538379460,Rano,ADM2,Nigeria,NGA,482.62612533702804,2,20.349560450343823,10.174780225171911,10.174983448858816,2,4.143994481449503,0.04216423310307393,West Africa
691,59680162B89203090045374,Lavun,ADM2,Nigeria,NGA,3683.3629094858256,2,20.346324431558763,10.173162215779382,10.17325681431084,2,0.5429820653428873,0.005523844630992112,West Africa
692,59680162B89404589930000,Kagarko,ADM2,Nigeria,NGA,2355.921527247698,2,20.34487451203431,10.172437256017155,10.172582030400998,2,0.848924710296483,0.008635633350573513,West Africa
693,62588387B36010153941862,Whojah,ADM2,Liberia,LBR,207.7067201084127,2,8.866202685479236,4.433101342739618,8.53739432179049,1,9.628961446004725,0.04268616191547155,West Africa
694,59680162B94327255764727,Ayedade,ADM2,Nigeria,NGA,991.4841086689776,2,20.346911266968924,10.173455633484462,10.173840508954655,2,2.017178069232909,0.020521671592178846,West Africa
695,62588387B17056544161092,Zota,ADM2,Liberia,LBR,848.1491427669129,2,73.62496464042108,36.81248232021054,45.78123072813335,2,2.358075837317255,0.08680662507095711,West Africa
696,37073778B88947028574200,Kakua,ADM3,Sierra Leone,SLE,335.5150534064379,2,10.675566846014735,5.337783423007368,10.177289565076741,1,5.960984402023923,0.03181844372592878,West Africa
697,37073778B80989880499630,Njaluahun,ADM3,Sierra Leone,SLE,326.84858357134834,2,16.74704956496106,8.37352478248053,10.174669826188365,2,6.119041355929316,0.0512379444388974,West Africa
698,59680162B9948554175301,Ilesha East,ADM2,Nigeria,NGA,85.05581378315189,2,4.820705851205654,2.410352925602827,3.8829879133208305,0,23.513971720956786,0.056676970530150333,West Africa
699,59680162B99262810585367,Ohaji/Egbema,ADM2,Nigeria,NGA,940.0629773195234,2,58.59033776941854,29.29516888470927,40.789641582153635,2,2.1275170368933787,0.062325970900887775,West Africa
700,97208781B75364742852651,Ogoudou,ADM3,Côte d'Ivoire,CIV,531.6348841185201,2,15.68290871482338,7.84145435741169,10.173140961513408,2,3.761980373647057,0.02949939739343197,West Africa
701,97208781B32686171337216,Kokomian,ADM3,Côte d'Ivoire,CIV,157.19404018304672,2,189.55865753612036,94.77932876806018,180.39780014941252,0,12.723128673778428,1.205889595530379,West Africa
702,73739313B80665202675400,Linko,ADM3,Guinea,GIN,1535.1182817471245,2,20.347535729722097,10.173767864861048,10.175671645408492,2,1.3028312044618424,0.013254702241292105,West Africa
703,9386221B64770974028815,Mouloundou,ADM3,Cameroon,CMR,9947.294831995097,1,10.171407854477314,10.171407854477314,10.171407854477314,1,0.10052984423298059,0.0010225300472407196,Congo Basin
704,9386221B63558016528388,Nyambaka,ADM3,Cameroon,CMR,5875.036859069053,1,32.86921449450739,32.86921449450739,32.86921449450739,1,0.17021169806898165,0.005594724813303687,Congo Basin
705,9386221B59641412270036,Yoko,ADM3,Cameroon,CMR,15689.084089584387,1,10.17246718340616,10.17246718340616,10.17246718340616,1,0.06373858373694845,0.0006483786513808936,Congo Basin
706,9386221B7073519614207,Ebolowa I,ADM3,Cameroon,CMR,734.6978716603227,1,11.760272566323138,11.760272566323138,11.760272566323138,1,1.3611037115707558,0.016006950639106163,Congo Basin
707,84187393B9593476147639,Kp?d?pko,ADM3,Benin,BEN,85.79055352462412,1,10.175920305458906,10.175920305458906,10.175920305458906,1,11.6562949988774,0.11861352896549564,West Africa
708,9386221B43080782869533,Mfou,ADM3,Cameroon,CMR,499.93248417686857,1,10.171771183083399,10.171771183083399,10.171771183083399,1,2.0002700997645415,0.02034628975916832,Congo Basin
709,84187393B966377882489,Lokossa,ADM3,Benin,BEN,67.70269498467874,1,81.38437059972327,81.38437059972327,81.38437059972327,1,14.770460765650498,1.2020846528803724,West Africa
710,9386221B20641552566497,Ebolowa II,ADM3,Cameroon,CMR,1995.0740024682011,1,6.040126076564117,6.040126076564117,6.040126076564117,0,0.5012345400535781,0.0030275198158522384,Congo Basin
711,9386221B60612307829975,Foumbot,ADM3,Cameroon,CMR,759.4873260431054,1,10.172462409835655,10.172462409835655,10.172462409835655,1,1.3166776662488295,0.013393854065786354,Congo Basin
712,84187393B98072742475013,Monsey,ADM3,Benin,BEN,1705.998342358741,1,14.482001798335316,14.482001798335316,14.482001798335316,1,0.5861670408292331,0.008488872139413845,West Africa
713,11065452B6027875666302,EBEBIYIN,ADM2,Equatorial Guinea,GNQ,946.1855311979168,1,3.111159307916354,3.111159307916354,3.111159307916354,0,1.056875176197158,0.0032881070417315255,Congo Basin
714,9386221B74669662055671,Mbankomo,ADM3,Cameroon,CMR,445.0816988051884,1,10.171828735522789,10.171828735522789,10.171828735522789,1,2.246778518830311,0.022853846300193492,Congo Basin
715,9386221B79899623199002,Nwa,ADM3,Cameroon,CMR,1444.1840976830813,1,2.905448016241736,2.905448016241736,2.905448016241736,1,0.6924324963862363,0.002011826623006703,Congo Basin
716,97208781B61560981812956,Olodio,ADM3,Côte d'Ivoire,CIV,328.80197895108313,1,5.069245360786522,5.069245360786522,5.069245360786522,1,3.0413442254517973,0.015417320105426402,West Africa
717,97208781B62420471656370,Yamoussoukro,ADM3,Côte d'Ivoire,CIV,855.4260300296326,1,17.801677523981066,17.801677523981066,17.801677523981066,1,1.1690081490334814,0.020810306092000033,West Africa
718,97208781B6251674116205,Pacobo,ADM3,Côte d'Ivoire,CIV,356.44960354489746,1,9.401984083975966,9.401984083975966,9.401984083975966,1,2.80544567887012,0.026376755621196016,West Africa
719,97208781B6285694181313,Bougou,ADM3,Côte d'Ivoire,CIV,456.72903192080724,1,10.17538156657506,10.17538156657506,10.17538156657506,1,2.1894820125500387,0.02227881491084933,West Africa
720,97208781B63139432837933,Lataha,ADM3,Côte d'Ivoire,CIV,324.7505479778106,1,10.17240940616136,10.17240940616136,10.17240940616136,1,3.0792865669570095,0.03132376363797981,West Africa
721,97208781B64561630595214,Taabo,ADM3,Côte d'Ivoire,CIV,571.9676979279286,1,0.7723888371627083,0.7723888371627083,0.7723888371627083,0,1.7483504813693274,0.001350406395257716,West Africa
722,97208781B64680323145016,Bédiala,ADM3,Côte d'Ivoire,CIV,1114.3197160264608,1,10.17755461854452,10.17755461854452,10.17755461854452,1,0.8974085135690572,0.009133424161995928,West Africa
723,97208781B65213223533259,Bondoukou,ADM3,Côte d'Ivoire,CIV,725.1032266544019,1,10.170355952946643,10.170355952946643,10.170355952946643,1,1.3791139843825564,0.014026080120857097,West Africa
724,97208781B66266340076843,Minignan,ADM3,Côte d'Ivoire,CIV,1167.829680805412,1,32.960431919234395,32.960431919234395,32.960431919234395,1,0.8562892487116224,0.0282236634853318,West Africa
725,97208781B67942759534749,Adiake,ADM3,Côte d'Ivoire,CIV,431.9762944738828,1,10.17103002052239,10.17103002052239,10.17103002052239,1,2.314941844709166,0.023545342998300405,West Africa
726,97208781B6959194004825,Attobrou,ADM3,Côte d'Ivoire,CIV,429.4262250827221,1,10.17455877280496,10.17455877280496,10.17455877280496,1,2.328688705044425,0.023693380093041578,West Africa
727,97208781B71601594873451,Sinfra,ADM3,Côte d'Ivoire,CIV,786.2990964111825,1,10.17681134281477,10.17681134281477,10.17681134281477,1,1.2717806806140166,0.01294267205604541,West Africa
728,97208781B71756364423359,Molonou,ADM3,Côte d'Ivoire,CIV,677.8456738611605,1,10.176550888869313,10.176550888869313,10.176550888869313,1,1.4752620523544486,0.01501307935020283,West Africa
729,97208781B74615681916174,Goulia,ADM3,Côte d'Ivoire,CIV,1766.0690155331301,1,10.173974397620531,10.173974397620531,10.173974397620531,1,0.5662292873068304,0.005760802272242614,West Africa
730,97208781B77036551275855,Danguira,ADM3,Côte d'Ivoire,CIV,1494.1872407891578,1,10.174995085780397,10.174995085780397,10.174995085780397,1,0.6692601654608215,0.0068097188946724336,West Africa
731,97208781B77308155963342,Sérihio,ADM3,Côte d'Ivoire,CIV,436.0787130187777,1,43.85595905014322,43.85595905014322,43.85595905014322,0,2.2931639865597835,0.10056890588982903,West Africa
732,97208781B78348521469186,Gabiadji,ADM3,Côte d'Ivoire,CIV,1157.9119192201122,1,10.172399097680653,10.172399097680653,10.172399097680653,1,0.8636235480445953,0.008785123400864604,West Africa
733,97208781B79507402496729,Abengourou,ADM3,Côte d'Ivoire,CIV,757.0461969109572,1,25.4804717928983,25.4804717928983,25.4804717928983,1,1.3209233519438957,0.03365775020978711,West Africa
734,97208781B82581088736791,Sirasso,ADM3,Côte d'Ivoire,CIV,613.6235529353468,1,9.781960622430132,9.781960622430132,9.781960622430132,1,1.6296636516254503,0.01594130566800585,West Africa
735,97208781B87334603869884,Grand-Béréby,ADM3,Côte d'Ivoire,CIV,1542.0460946885541,1,10.171944936616715,10.171944936616715,10.171944936616715,1,0.648489045460064,0.006596394862418904,West Africa
736,97208781B88410375487944,Zagné,ADM3,Côte d'Ivoire,CIV,2121.0217789153035,1,0.6546256199028974,0.6546256199028974,0.6546256199028974,0,0.4714708778291767,0.0003086369156650879,West Africa
